"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"MN-2","Chr8","KEGG_MELANOGENESIS",0.72002,1.12,0.17,3710,0.503,"CALM2, CTNNB1, GNAS, CALM3, CAMK2D, CALM1, RAF1, GNAI2, NRAS, EP300, GSK3B, MAPK1, ADCY1, KRAS, GNAI3, CREB1, FZD1, CREBBP, PRKX, MAP2K2, TCF7L2, KIT, DVL2, DVL3, GNAQ, PLCB3, ADCY6, FZD7",0.769551078621726,0.298432014944073,FALSE
"MN-2","Chr8","KEGG_MELANOMA",0.75263,1.17,0.11,3122,0.474,"CCND1, PDGFRA, MDM2, PTEN, FGFR1, RAF1, CDK4, TP53, NRAS, AKT1, CDKN1A, MAPK1, PIK3CA, PIK3R1, AKT2, KRAS, IGF1R, E2F3, PIK3R3, BRAF, AKT3, MAP2K2, CDK6",0.958607314841775,0.324221658325915,FALSE
"MN-2","Chr8","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.62428,0.975,0.539,1635,0.787,"ALDH1A3, GSTP1, ADH5",0.268411234813261,0.104025267640935,FALSE
"MN-2","Chr8","KEGG_MISMATCH_REPAIR",0.69799,1.08,0.213,6367,0.555,"MSH6, PCNA, RPA1, RFC1, MSH2, MLH3, PMS2, SSBP1, POLD1, LIG1, MLH1, RFC3, EXO1, POLD3, MSH3, RPA2, RFC2, RFC4, RFC5, POLD2",0.671620396561262,0.255707016877324,FALSE
"MN-2","Chr8","KEGG_MTOR_SIGNALING_PATHWAY",0.77245,1.2,0.081,3792,0.465,"RPS6, EIF4B, RPS6KA2, HIF1A, RICTOR, AKT1, EIF4E, MAPK1, PIK3CA, PIK3R1, RPS6KB1, AKT2, VEGFA, TSC1, RPTOR, PIK3R3, DDIT4, MTOR, BRAF, AKT3, EIF4E2, TSC2, CAB39, ULK2, PDPK1, PRKAA1, STK11, STRADA",1.09151498112135,0.332547047110046,FALSE
"MN-2","Chr8","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.68536,1.07,0.259,5331,0.569,"SHC3, SHC4, PTPN11, RAC1, TNFRSF10B, SHC1, PLCG1, RAF1, NRAS, NFATC4, MAPK1, BID, PIK3CA, HLA-E, PIK3R1, TNFRSF10D, SOS1, KRAS, GRB2, CHP1, PIK3R3, PPP3CA, BRAF, NFAT5, MAP2K2, PPP3CB, NFATC3, MICB, SH3BP2, PPP3R1, MAP2K1, SHC2, IFNGR2, CASP3, IFNAR1, RAC3, SOS2",0.586700235918748,0.244887733604929,FALSE
"MN-2","Chr8","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.49848,0.779,0.977,4321,0.987,"F2R, PARD3, F2RL1, NR3C1, HCRTR2, LPAR1, GABBR1, LEPR, GRIK3, THRA, EDNRA, GRID2",0.0101054362812269,0.00568284733036327,FALSE
"MN-2","Chr8","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.73141,1.14,0.139,3620,0.462,"CALM2, SHC3, YWHAE, YWHAZ, SHC4, YWHAG, YWHAQ, RPS6KA2, RHOA, ATF4, BCL2, PTPN11, RAC1, CALM3, CAMK2D, SHC1, PLCG1, YWHAB, CALM1, CRK, MAGED1, RAF1, KIDINS220, TP53, NRAS, AKT1, ARHGDIA, ABL1, GSK3B, MAPK1, ARHGDIB, BEX3, PIK3CA, PIK3R1, CRKL, AKT2, SOS1, IRAK1, KRAS, GRB2, RAP1B, PIK3R3, MAPK14, YWHAH, JUN, BRAF, BAX, AKT3, MAP2K2, NTRK2, FOXO3, MAP3K3, PDPK1, RAPGEF1, IRS2, CDC42",0.856985199745905,0.335358024443874,FALSE
"MN-2","Chr8","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.51384,0.799,0.953,9671,0.985,"NNT, NAMPT, NT5C2, NADSYN1, NADK, PNP, NT5C, NUDT12, NT5C3A, QPRT",0.0209070993616736,0.00656376950238827,FALSE
"MN-2","Chr8","KEGG_NITROGEN_METABOLISM",0.80152,1.24,0.0521,2250,0.451,"GLUL, GLUD1, GLS",1.28316227670048,0.345823458122039,FALSE
"MN-2","Chr8","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.69838,1.08,0.226,3374,0.555,"HSP90AB1, HSP90B1, HSP90AA1, ERBIN, MAPK1, SUGT1, MAPK14, NLRP1, MAP3K7, BIRC2, XIAP",0.645891560852599,0.255707016877324,FALSE
"MN-2","Chr8","KEGG_NON_HOMOLOGOUS_END_JOINING",0.83302,1.28,0.035,387,0.634,"PRKDC, XRCC5, XRCC6",1.45593195564972,0.197910742118267,FALSE
"MN-2","Chr8","KEGG_NON_SMALL_CELL_LUNG_CANCER",0.71467,1.11,0.177,3265,0.501,"CCND1, PLCG1, RAF1, CDK4, TP53, NRAS, AKT1, MAPK1, PIK3CA, PIK3R1, ERBB2, AKT2, SOS1, KRAS, GRB2, E2F3, PIK3R3, BRAF, AKT3, MAP2K2, RXRB, FOXO3, CDK6, RXRA, PDPK1",0.752026733638193,0.300162274132754,FALSE
"MN-2","Chr8","KEGG_NOTCH_SIGNALING_PATHWAY",0.64776,1,0.436,5639,0.717,"RBPJ, NOTCH2, CTBP1, HDAC2, NOTCH1, EP300, APH1A, NOTCH3, CREBBP, MAML3, KAT2A, SNW1, DVL2, DVL3, PSEN1, ADAM17, MAML1, NCSTN, DTX3, RFNG, KAT2B",0.360513510731414,0.1444808443322,FALSE
"MN-2","Chr8","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.70202,1.08,0.233,4731,0.555,"POLE, DDB1, RAD23B, PCNA, RPA1, RFC1, CUL4B, CUL4A, ERCC3, ERCC2, XPC, GTF2H1, POLE3, ERCC1, POLD1, DDB2, ERCC8, LIG1, RBX1, GTF2H3, RAD23A, ERCC4, ERCC5, RFC3, POLD3",0.632644078973981,0.255707016877324,FALSE
"MN-2","Chr8","KEGG_N_GLYCAN_BIOSYNTHESIS",0.62991,0.971,0.563,5994,0.789,"MAN1A1, GANAB, RPN2, RPN1, STT3B, STT3A, MAN2A1, ALG11, MAN1A2, DDOST, B4GALT2, MGAT1, MAN1B1, ALG10B, MGAT2, MOGS, ALG13, DAD1, TUSC3, MGAT5, MGAT4B, DPM1, MAN2A2, ALG8, FUT8, ALG9, ALG5",0.249491605148654,0.10292299679058,FALSE
"MN-2","Chr8","KEGG_OLFACTORY_TRANSDUCTION",0.82638,1.28,0.037,832,0.634,"CALM2, CALM3, CAMK2D, CALM1",1.431798275933,0.197910742118267,FALSE
"MN-2","Chr8","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.68803,1.06,0.262,3041,0.579,"MTHFD2, DHFR, SHMT2, GART, MTR, MTHFD1, TYMS",0.581698708680255,0.237321436272564,FALSE
"MN-2","Chr8","KEGG_OOCYTE_MEIOSIS",0.69948,1.09,0.219,5056,0.559,"CALM2, YWHAE, PPP1CC, YWHAZ, YWHAG, YWHAQ, RPS6KA2, SMC1A, PPP2R1A, ANAPC5, PPP1CB, CALM3, CAMK2D, CDC27, YWHAB, CALM1, SKP1, ANAPC1, SMC3, PPP2CA, MAPK1, ADCY1, PPP2R5C, PPP1CA, SLK, CHP1, IGF1R, PPP3CA, YWHAH, FBXW11, PPP2R5D, CDK1, PPP2R5E, CDK2, BUB1, CUL1, CCNE1, PRKX, CCNB1, CDC23, PPP3CB, MAD2L1, ADCY6, CDC20, CCNB2, ESPL1, RBX1, ANAPC7, PPP3R1, MAP2K1, ADCY9, CDC16, ANAPC4, PPP2R1B, ANAPC11, ITPR1",0.659555885159882,0.252588192113577,FALSE
"MN-2","Chr8","KEGG_OTHER_GLYCAN_DEGRADATION",0.59336,0.923,0.73,8399,0.884,"MAN2C1, HEXA, HEXB, NEU1, GLB1, MAN2B1, ENGASE, NEU3, GBA, MANBA, FUCA2",0.136677139879544,0.0535477349869269,FALSE
"MN-2","Chr8","KEGG_OXIDATIVE_PHOSPHORYLATION",0.70654,1.11,0.186,5201,0.501,"MT-CO1, MT-CO3, ATP5F1B, MT-CO2, ATP5F1A, MT-ND4, ATP5MC2, COX4I1, NDUFS1, ATP5F1E, UQCRC2, ATP5PB, MT-ATP6, MT-CYB, UQCRB, COX8A, ATP5MG, NDUFV1, UQCRC1, ATP5F1C, ATP5PO, COX7C, NDUFA10, ATP5MC3, ATP6V1A, ATP5PD, MT-ND3, UQCRH, SDHA, COX6A1, MT-ND5, COX6C, UQCRQ, NDUFA4, UQCRFS1, PPA1, COX6B1, ATP6V0A2, NDUFA11, NDUFB8, COX11, NDUFV3, CYC1, ATP6AP1, COX7A2L, NDUFS2, COX15, ATP6V1E1, ATP6V1C1, ATP6V0A1, ATP5MF, SDHD, ATP6V1B2, NDUFV2, PPA2, ATP6V1G1, MT-ND2, NDUFB5, NDUFA9, COX7A2, COX5B, ATP6V0D1, NDUFS5, NDUFAB1, MT-ND1, NDUFC2, UQCR11, COX5A, NDUFB9, ATP5F1D, NDUFB10, NDUFS3, ATP6V0B, UQCR10, ATP6V1H, NDUFS8, ATP5ME, ATP6V0E1",0.730487055782084,0.300162274132754,FALSE
"MN-2","Chr8","KEGG_O_GLYCAN_BIOSYNTHESIS",0.61217,0.953,0.617,6976,0.818,"B4GALT5, GALNT2, GALNT1, ST3GAL2, C1GALT1, GALNT14, GALNT11, ST3GAL1, GALNT7, GALNT10",0.209714835966758,0.087246696328677,FALSE
"MN-2","Chr8","KEGG_P53_SIGNALING_PATHWAY",0.76698,1.19,0.088,3377,0.466,"CCND2, CCND1, ATM, CCNG1, MDM2, PTEN, SESN3, ZMAT3, TNFRSF10B, CDK4, TP53, CDKN1A, MDM4, EI24, BID, CYCS, ATR, THBS1, RRM2, ADGRB1, CDK1, CDK2, BAX, IGFBP3, CCNE1, CCNB1, TSC2, COP1, CDK6, RRM2B, SHISA5",1.05551732784983,0.33161408331,FALSE
"MN-2","Chr8","KEGG_PANCREATIC_CANCER",0.67396,1.05,0.282,4622,0.579,"CCND1, STAT3, SMAD2, RAC1, RAF1, CDK4, SMAD4, TP53, TGFBR1, AKT1, TGFB3, MAPK1, PIK3CA, JAK1, PIK3R1, ERBB2, AKT2, VEGFA, KRAS, E2F3, PIK3R3, BRCA2, BRAF, AKT3, RALBP1, STAT1, CDK6, RALGDS, CDC42, SMAD3, RALA, EGFR, TGFBR2, MAPK9, MAP2K1, CHUK",0.549750891680639,0.237321436272564,FALSE
"MN-2","Chr8","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.62089,0.964,0.59,424,0.794,"PANK3",0.229147988357856,0.100179497572904,FALSE
"MN-2","Chr8","KEGG_PARKINSONS_DISEASE",0.71624,1.1,0.213,4501,0.525,"MT-CO1, MT-CO3, ATP5F1B, MT-CO2, ATP5F1A, UBA1, UBB, LRRK2, VDAC1, MT-ND4, SLC25A6, SLC25A5, ATP5MC2, COX4I1, NDUFS1, VDAC2, ATP5F1E, UQCRC2, ATP5PB, MT-ATP6, MT-CYB, UQCRB, COX8A, CYCS, NDUFV1, UQCRC1, ATP5F1C, ATP5PO, COX7C, UBE2G2, NDUFA10, UBE2L3, ATP5MC3, ATP5PD, MT-ND3, UQCRH, UBE2G1, SDHA, COX6A1, MT-ND5, COX6C, UQCRQ, NDUFA4, VDAC3, UQCRFS1, COX6B1, NDUFB8, NDUFV3, CYC1, UBE2J1, COX7A2L, NDUFS2, PARK7, SDHD, NDUFV2, MT-ND2, NDUFB5, NDUFA9, COX7A2, COX5B, NDUFS5, NDUFAB1, APAF1, MT-ND1, NDUFC2, UQCR11",0.671620396561262,0.279840696594043,FALSE
"MN-2","Chr8","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.85867,1.33,0.017,1872,1,"ACTG1, ACTB, TUBB, TUBA1B, NCL, CTNNB1, ITGB1, TUBA1A, CLDN1, YWHAZ, YWHAQ, RHOA, TUBA1C, ROCK2, TUBB4B, TUBB6, CTTN, ROCK1, ABL1, ARPC2, ARPC4, KRT18, ARPC3",1.76955107862173,0,FALSE
"MN-2","Chr8","KEGG_PATHWAYS_IN_CANCER",0.71039,1.11,0.168,4273,0.501,"HSP90AB1, ETS1, HSP90B1, HSP90AA1, CCND1, CTNNB1, PDGFRA, TPM3, CTNNA1, ITGB1, MDM2, PTEN, TPR, FN1, LAMB1, RHOA, BCL2, STAT3, FGFR1, CTBP1, SMAD2, MMP2, RAC1, NCOA4, PLCG1, GLI3, CRK, LAMB2, RAF1, HIF1A, CDK4, BIRC5, MSH6, SMAD4, TP53, TGFBR1, HDAC2, MYC, LAMA4, NRAS, AKT1, CDKN1A, DCC, EP300, TGFB3, PTK2, ABL1, GSK3B, MAPK1, APC, BID, PIK3CA, JAK1, CYCS, GSTP1, VHL, PIK3R1, CRKL, ERBB2, AKT2, VEGFA, SOS1, APPL1, KRAS, STAT5B, GRB2, IGF1R, E2F3, PIK3R3, EGLN2, PTCH1, SKP2, PIAS2, TFG, ELOB, FZD1, JUN, BRCA2, CBL, MTOR, FGFR3, CREBBP, BRAF, FOS, CDK2, MSH2, TRAF4, BAX, CCNE1, AKT3, DAPK1, FH, RALBP1, MAP2K2, RXRB, STAT1, CDK6, RXRA, BIRC2, ARNT, TCF7L2, CBLB, KIT, RALGDS, XIAP, DVL2, DVL3, EGLN1, CDC42, PIAS1, CCDC6, FZD7, TRAF3, ITGAV, SMAD3, MLH1, RALA, EGFR, RUNX1T1, CDKN1B, RBX1, BCR, TRAF5",0.774690718274137,0.300162274132754,FALSE
"MN-2","Chr8","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.73248,1.14,0.128,5408,0.462,"UGP2, RPE, AKR1B1, GUSB, DCXR, UGDH",0.892790030352132,0.335358024443874,FALSE
"MN-2","Chr8","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.65095,1.01,0.4,4565,0.683,"GPI, ALDOA, PFKL, TKT, PFKM, RPE, PFKP, PGD, TALDO1, ALDOC",0.397940008672038,0.165579296318467,FALSE
"MN-2","Chr8","KEGG_PEROXISOME",0.55445,0.864,0.878,5651,0.941,"SOD1, FAR1, ACSL3, PRDX1, ACOX1, IDH2, HSD17B4, PRDX5, AGPS, IDH1, SOD2, GNPAT, ECI2, PEX19, ABCD3, SCP2, PEX26, CAT, FAR2, ABCD4, ECH1, CRAT, PXMP2, PEX1, PEX6, PEX5, ACOX3",0.0565054840938974,0.0264103765727431,FALSE
"MN-2","Chr8","KEGG_PHENYLALANINE_METABOLISM",0.74057,1.15,0.123,4338,0.466,"ALDH1A3, MIF, PRDX6, GOT2, MAOB",0.910094888560602,0.33161408331,FALSE
"MN-2","Chr8","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.66143,1.03,0.351,2998,0.627,"CALM2, PIP4K2B, PTEN, CALM3, PLCG1, CALM1, INPPL1, PIK3CA, PIK3R1, DGKH, PIKFYVE, PIP5K1A, PIK3C2A, PIK3R3, PI4KA, CDS2, DGKZ, PIK3C3, PI4KB",0.454692883534176,0.202732459169284,FALSE
"MN-2","Chr8","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.57561,0.895,0.804,8507,0.913,"EPRS1, FTH1, COX15, UROD, EARS2, FECH, GUSB, UROS, ALAS1, HMOX2, COX10, CP, MMAB, ALAD, BLVRA, BLVRB, PPOX",0.0947439512515487,0.039529222465701,FALSE
"MN-2","Chr8","KEGG_PPAR_SIGNALING_PATHWAY",0.65656,1.02,0.412,4586,0.66,"UBC, SCD, FABP5, FADS2, GK, ACSL3, ACOX1, ILK, RXRB, RXRA, PDPK1, SCP2, CPT1C, ACADM, CPT1A",0.385102783966865,0.180456064458131,FALSE
"MN-2","Chr8","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.54316,0.842,0.917,8218,0.963,"HSD17B4, SCP2, CYP7B1, ACOX2, AMACR",0.0376306643299789,0.0163737128754655,FALSE
"MN-2","Chr8","KEGG_PRIMARY_IMMUNODEFICIENCY",0.50552,0.783,0.967,8760,0.99,"RFX5, RFXANK, UNG, JAK3, DCLRE1C, CD40, IKBKG, TAP2",0.0145735259169983,0.00436480540245009,FALSE
"MN-2","Chr8","KEGG_PRION_DISEASES",0.71217,1.11,0.188,2928,0.501,"SOD1, HSPA5, NOTCH1, STIP1, HSPA1A, MAPK1, BAX, PRKX, MAP2K2",0.72584215073632,0.300162274132754,FALSE
"MN-2","Chr8","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.68152,1.05,0.313,4861,0.579,"HSP90AB1, HSP90AA1, RPS6KA2, ANAPC5, CDC27, RAF1, ANAPC1, GNAI2, AKT1, MAPK1, PIK3CA, PIK3R1, ADCY1, AKT2, KRAS, GNAI3, IGF1R, PIK3R3, MAPK14, CDK1, BRAF, CDK2, BUB1, AKT3, PRKX, CCNB1, CDC23, CCNA2, MAD2L1, ADCY6, CCNB2, ANAPC7, MAPK9, MAP2K1, ADCY9, CDC16, ANAPC4",0.504455662453552,0.237321436272564,FALSE
"MN-2","Chr8","KEGG_PROPANOATE_METABOLISM",0.67,1.04,0.33,5135,0.599,"LDHA, LDHB, ACACA, HADHA, ACSS3, ALDH7A1, ALDH9A1, SUCLG2, ALDH3A2, ACAT2, ECHS1, ACADM, ALDH2, SUCLA2, HIBCH, ACAT1, PCCB",0.481486060122112,0.222573177610689,FALSE
"MN-2","Chr8","KEGG_PROSTATE_CANCER",0.77184,1.2,0.0702,2928,0.465,"HSP90AB1, HSP90B1, HSP90AA1, CCND1, CTNNB1, PDGFRA, MDM2, PTEN, ATF4, BCL2, FGFR1, RAF1, TP53, NRAS, AKT1, CDKN1A, EP300, GSK3B, MAPK1, PIK3CA, GSTP1, PIK3R1, ERBB2, AKT2, SOS1, KRAS, GRB2, IGF1R, E2F3, PIK3R3, CREB1, MTOR, CREBBP, BRAF, CDK2, CCNE1, AKT3, MAP2K2",1.15366288787019,0.332547047110046,FALSE
"MN-2","Chr8","KEGG_PROTEASOME",0.76835,1.2,0.0772,3756,0.465,"PSMD2, PSMD1, PSMD8, PSMB6, PSMB4, PSME4, PSMD3, PSMB1, PSMA7, PSMD12, PSMD11, PSMC5, PSME3, PSMC3, PSMA1, PSMB3, PSMC1, PSMD7, PSMD4, PSMA2, PSMB5, PSMA4, PSMC6, PSMB7, PSMD13, PSMB2, PSMD14, PSMA6, PSMD6, PSMA5, PSMF1, PSMC4, PSMC2",1.11238269966426,0.332547047110046,FALSE
"MN-2","Chr8","KEGG_PROTEIN_EXPORT",0.72149,1.11,0.169,4574,0.501,"SEC61A1, SRP9, HSPA5, SRP72, SPCS3, SRP14, SEC11A, SEC62, OXA1L, SRP68, SEC63, SRPRA, SEC61G, SRPRB, SRP54, SEC61B",0.772113295386326,0.300162274132754,FALSE
"MN-2","Chr8","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.78778,1.23,0.0501,2250,0.453,"ATP1B1, ATP1A1, GLUD1, MDH1, GLS",1.30016227413275,0.343901797987168,FALSE
"MN-2","Chr8","KEGG_PURINE_METABOLISM",0.67393,1.05,0.296,4144,0.579,"POLE, PKM, PDE10A, NME2, PAPSS2, PDE8B, PAICS, IMPDH2, POLR2B, POLR2A, RRM1, NME1, PFAS, POLR1A, GMPS, PDE4D, ADCY1, RRM2, ADSL, GART, AK2, POLR1B, PAPSS1, POLR2D, NME4, PDE7A, POLR2C, POLR2E, PPAT, RRM2B, GUK1, POLR1D, POLE3, ADSS2, ADCY6, CANT1, POLR3A, POLD1, NT5C2, POLR3H, PDE4B, POLR3D, POLA1, NUDT5, APRT, POLR2L",0.528708288941061,0.237321436272564,FALSE
"MN-2","Chr8","KEGG_PYRIMIDINE_METABOLISM",0.64125,0.999,0.454,4144,0.716,"POLE, NME2, POLR2B, POLR2A, RRM1, NME1, POLR1A, TXNRD1, TK1, RRM2, CAD, CMPK1, POLR1B, POLR2D, NME4, POLR2C, TYMS, POLR2E, CTPS1, RRM2B, DUT, UMPS, POLR1D, POLE3, CANT1, POLR3A, UCK2, POLD1, NT5C2, POLR3H, POLR3D, POLA1, POLR2L",0.342944147142896,0.145086977692144,FALSE
"MN-2","Chr8","KEGG_PYRUVATE_METABOLISM",0.74958,1.16,0.102,4620,0.461,"PKM, LDHA, LDHB, GLO1, ACACA, MDH2, MDH1, GRHPR, DLD, DLAT, ME2, PDHB, ALDH7A1, PDHA1, ALDH9A1, ALDH3A2, ACAT2, AKR1B1, ALDH2",0.991399828238082,0.336299074610352,FALSE
"MN-2","Chr8","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.7775,1.2,0.0811,2626,0.465,"ACTG1, ACTB, TMSB4X, PFN1, PDGFRA, CFL1, PIP4K2B, MYH10, ITGB1, PPP1CC, FN1, VCL, RHOA, CYFIP1, MYH9, FGFR1, IQGAP1, ROCK2, PPP1CB, PPP1R12A, RAC1, TIAM1, ARHGAP35, NCKAP1, GNA13, F2R, CRK, ARHGEF12, RAF1, DOCK1, ACTN4, ENAH, MSN, NRAS, MYL12B, ROCK1, PTK2, MAPK1, ARPC2, APC, PIK3CA, ITGA5, PAK2, PIK3R1, ACTN1, MYLK, CRKL, ARPC4, MYL12A, ARPC3, PIKFYVE, SOS1, PIP5K1A, PPP1CA, KRAS, ARPC5, ABI2, PIK3R3, RDX, IQGAP3, ARHGEF7, PFN2, FGFR3, BRK1, BRAF",1.09097914578884,0.332547047110046,FALSE
"MN-2","Chr8","KEGG_REGULATION_OF_AUTOPHAGY",0.59724,0.927,0.7,7275,0.879,"GABARAP, BECN1, PIK3C3, ULK2, PIK3R4, PRKAA1, ATG4B, ATG12, ULK1, GABARAPL2, ATG5, ATG3, ATG7",0.154901959985743,0.0560111249262281,FALSE
"MN-2","Chr8","KEGG_RENAL_CELL_CARCINOMA",0.73836,1.14,0.118,3620,0.462,"ETS1, PTPN11, RAC1, CRK, RAF1, HIF1A, NRAS, AKT1, EP300, TGFB3, MAPK1, PIK3CA, PAK2, VHL, PIK3R1, CRKL, AKT2, VEGFA, SOS1, KRAS, GRB2, RAP1B, PIK3R3, EGLN2, ELOB, JUN, CREBBP, BRAF, AKT3, FH, MAP2K2, ARNT, RAPGEF1, EGLN1, FLCN, CDC42",0.928117992693875,0.335358024443874,FALSE
"MN-2","Chr8","KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.62934,0.984,0.491,3968,0.765,"LNPEP, CTSA, AGT, THOP1",0.308918507877032,0.116338564846382,FALSE
"MN-2","Chr8","KEGG_RETINOL_METABOLISM",0.48692,0.754,0.981,2579,0.988,"ADH5, RDH11",0.0083309926200515,0.00524305541237188,FALSE
"MN-2","Chr8","KEGG_RIBOFLAVIN_METABOLISM",0.63504,0.98,0.513,7408,0.781,"MTMR2, ACP1, MTMR1, MTMR6, PHPT1, FLAD1, RFK, ACP2",0.289882634888184,0.1073489661227,FALSE
"MN-2","Chr8","KEGG_RIBOSOME",0.96506,1.5,0,735,0.212,"RPL13A, RPS18, RPLP0, RPL4, RPL7A, RPS3A, RPL3, RPL19, RPS6, RPS4X, RPL13, RPSA, RPL10, RPS8, RPS2, RPL6, RPL7, RPL15, RPS3, RPL23A, RPL26, RPS19, RPL5, RPL29, RPL37A, RPS10, RPL23, RPS7, RPS23, RPL17, RPL9, RPS24, RPS11, RPL10A, RPS15A, RPS12, RPL37, RPL27A, RPL18A, RPL12, RPL41, RPL32, RPS27A, RPS25, RPL8, RPL27, RPS17, RPS20, RPL14, RPL21, RPL18, RPS27, RPLP2, RPL31, RPL39, RPS5, RPL30, RPS9, RPL35A, RPL11, RPL24, RPLP1, RPS29, RPL35, RPL34, RPL38, RPS13, UBA52, RPS15, RPL36A, RPL28, RPL22, RPS16, RPL36, RPS26, RPS21, RPS28, FAU",Inf,0.673664139071249,TRUE
"MN-2","Chr8","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.58516,0.906,0.775,7455,0.906,"DDX3X, MAVS, MAPK14, SIKE1, MAP3K7, TRAF3, RIPK1, PIN1, MAPK9, ATG12, CHUK, IKBKE, CYLD, MAP3K1, AZI2, RELA, TBK1, OTUD5, TBKBP1, MAPK8, NFKB1, TRAF6, IRF3, ATG5, IKBKB, TKFC, MAPK12, MAPK11",0.11069829749369,0.0428718023231869,FALSE
"MN-2","Chr8","KEGG_RNA_DEGRADATION",0.67024,1.04,0.323,6116,0.599,"ENO1, HSPD1, DDX6, CNOT1, HSPA9, TTC37, PAPOLA, DCP2, CNOT7, XRN2, XRN1, CNOT2, DIS3, LSM8, EXOSC2, MTREX, CNOT9, SKIV2L, LSM4, EXOSC6, EDC4, CNOT6, CNOT8, WDR61, EXOSC9, EXOSC10, LSM2, EXOSC8, CNOT6L, LSM5, DCP1A, ENO2, PARN, CNOT10, EDC3, LSM7, TENT4A, EXOSC3, PNPT1, LSM3, CNOT4",0.490797477668897,0.222573177610689,FALSE
"MN-2","Chr8","KEGG_RNA_POLYMERASE",0.59411,0.922,0.715,8814,0.882,"POLR2B, POLR2A, POLR1A, POLR1B, POLR2D, POLR2C, POLR2E, POLR1D, POLR3A, POLR3H, POLR3D, POLR2L, POLR2G, POLR2H, POLR1H, POLR1E, POLR2F, POLR2K, POLR2J, POLR3B, POLR3C, POLR2I, POLR1C, POLR3F, POLR2J3",0.145693958198919,0.0545314148681803,FALSE
"MN-2","Chr8","KEGG_SELENOAMINO_ACID_METABOLISM",0.66482,1.03,0.366,3796,0.627,"PAPSS2, CBS, MAT2A, AHCY, MARS1, PAPSS1, AHCYL1, SEPHS1, MAT2B, GGT5",0.436518914605589,0.202732459169284,FALSE
"MN-2","Chr8","KEGG_SMALL_CELL_LUNG_CANCER",0.68991,1.07,0.251,3821,0.569,"CCND1, ITGB1, PTEN, FN1, LAMB1, BCL2, LAMB2, CDK4, TP53, MYC, LAMA4, AKT1, PTK2, PIK3CA, CYCS, PIK3R1, AKT2, E2F3, PIK3R3, SKP2, PIAS2, CDK2, TRAF4, CCNE1, AKT3, RXRB, CDK6, RXRA, BIRC2, XIAP, PIAS1, TRAF3, ITGAV",0.600326278518962,0.244887733604929,FALSE
"MN-2","Chr8","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.54889,0.848,0.899,7217,0.959,"STX6, GOSR2, SEC22B, GOSR1, YKT6, VTI1B, STX7, SNAP47, VTI1A, STX17, SNAP29, STX2, STX16, STX10, SNAP23, BET1L, STX8, STX5, VAMP3",0.0462403082667712,0.0181813928293364,FALSE
"MN-2","Chr8","KEGG_SPHINGOLIPID_METABOLISM",0.52784,0.822,0.938,9339,0.979,"SPTLC2, SMPD4, SGPL1, SPTLC1, CERK, ACER3, NEU1, GLB1, KDSR, UGCG, PLPP3, ASAH1, NEU3, DEGS1, GBA, GALC, ACER2, GLA, SMPD1, SGMS1, SGPP1",0.0277971616209356,0.00921730819686218,FALSE
